AAAAA|120|20120331|20120331
00000|01709359201202001|01071209100117321|01258703249324659034|20120331101803|Versao: 1.0.3.1|01709359000103|WANDERLEY CAIRES GOUVEA|9213|S|19970204|201202|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
01500|201201|0,00
01501|201201|0,00
01502|201201|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|01709359000103|TO|9213|0,00|1,00|1800000,00|0||
99999|43
00000|03483680201202002|01071209100064953|03302487113685580287|20120331092823|Versao: 1.0.3.1|03483680000130|AUTO SOCORRO REDENCAO LTDA ME|0567|S|19991022|201202|97058,95|0,000|1,00|R|0||97058,95|0,00
01000|01071209100066450|1377,27|59,04|13,74|12747,77|20120320|20120402|1450,05
01500|201101|70943,05
01501|201101|70943,05
01502|201101|0,00
01500|201102|68798,30
01501|201102|68798,30
01502|201102|0,00
01500|201103|63292,50
01501|201103|63292,50
01502|201103|0,00
01500|201104|73956,65
01501|201104|73956,65
01502|201104|0,00
01500|201105|73223,85
01501|201105|73223,85
01502|201105|0,00
01500|201106|99713,00
01501|201106|99713,00
01502|201106|0,00
01500|201107|93587,00
01501|201107|93587,00
01502|201107|0,00
01500|201108|95461,10
01501|201108|95461,10
01502|201108|0,00
01500|201109|47138,25
01501|201109|47138,25
01502|201109|0,00
01500|201110|150745,29
01501|201110|150745,29
01502|201110|0,00
01500|201111|116131,05
01501|201111|116131,05
01502|201111|0,00
01500|201112|113187,45
01501|201112|113187,45
01502|201112|0,00
01500|201201|112807,28
01501|201201|112807,28
01502|201201|0,00
02000|1108041,72|1066177,49|209866,23|1108041,72|1066177,49|||1066177,49|1066177,49|0,00|0,00
03000|03483680000130|PA|0567|77172,95|1,00|1800000,00|0||
03100|07|1500,00
03110|||1500,00|0|0|0|0|0|0|0|0|8,280|124,20|1,740|26,10|0,560|8,40|||4,970|74,55|||0,590|8,85|||0,420|6,30|0,00|5
03100|10|75672,95
03110|||75672,95|0|0|0|0|0|0|0|0|12,540|9489,39|1,740|1316,70|0,560|423,76|||4,970|3760,98|||0,590|446,47|4,260|3223,66|0,420|317,82|0,04|5
03000|03483680000300|PA|0571|8903,00|1,00|1800000,00|0||
03100|10|8903,00
03110|||8903,00|0|0|0|0|0|0|0|0|12,540|1116,44|1,740|154,91|0,560|49,85|||4,970|442,51|||0,590|52,52|4,260|379,26|0,420|37,39|0,04|5
03000|03483680000210|PA|0397|0,00|1,00|1800000,00|0||
03000|03483680000482|MT|9897|10983,00|1,00|1800000,00|0||
03100|09|10983,00
03110|MT|9897|10983,00|0|0|0|0|0|0|0|0|12,540|1377,27|1,740|191,10|0,560|61,50|||4,970|545,89|||0,590|64,79|4,260|467,87|0,420|46,12|0,04|5
03000|03483680000563|TO|9733|0,00|1,00|1800000,00|0||
03000|03483680000644|PA|0533|0,00|1,00|1800000,00|0||
03000|03483680000725|PA|0595|0,00|1,00|1800000,00|0||
03000|03483680000806|PA|0545|0,00|1,00|1800000,00|0||
03000|03483680000997|PA|0591|0,00|1,00|1800000,00|0||
03000|03483680001020|MT|0131|0,00|1,00|1800000,00|0||
04000|1001|64,79|1012|2,77|1023|0,64||
04000|1002|61,50|1013|2,63|1025|0,61||
04000|1004|191,10|1014|8,19|1026|1,91||
04000|1005|46,12|1015|1,97|1027|0,46||
04000|1006|545,89|1017|23,41|1028|5,45||
04000|1010|467,87|1021|20,07|1031|4,67||9897
99999|67
00000|04272943201201001|01071209100064902|04079277352966843245|20120331092818|Versao: 1.0.3.1|04272943000124|DANIEL BURILLE MENEGON|9213|S|20010208|201201|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|04272943000124|TO|9213|0,00|1,00|1800000,00|0||
99999|40
00000|04272943201202001|01071209100065143|04404279402906143406|20120331092838|Versao: 1.0.3.1|04272943000124|DANIEL BURILLE MENEGON|9213|S|20010208|201202|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
01500|201201|0,00
01501|201201|0,00
01502|201201|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|04272943000124|TO|9213|0,00|1,00|1800000,00|0||
99999|43
00000|04288815201201001|01071209100127467|04075285478865715112|20120331102558|Versao: 1.0.3.1|04288815000179|GISLENE FERREIRA DOS SANTOS|9213|S|20010213|201201|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|04288815000179|TO|9213|0,00|1,00|1800000,00|0||
99999|40
00000|04288815201202001|01071209100127840|04408282188813715375|20120331102614|Versao: 1.0.3.1|04288815000179|GISLENE FERREIRA DOS SANTOS|9213|S|20010213|201202|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
01500|201201|0,00
01501|201201|0,00
01502|201201|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|04288815000179|TO|9213|0,00|1,00|1800000,00|0||
99999|43
00000|07670804201201001|01071209100072000|07359675730886904338|20120331093601|Versao: 1.0.3.1|07670804000147|ADOMILTON LEAO COSTA|9213|S|20051024|201201|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|07670804000147|TO|9213|0,00|1,00|1800000,00|0||
99999|40
00000|07670804201202001|01071209100072158|07374673550801804245|20120331093619|Versao: 1.0.3.1|07670804000147|ADOMILTON LEAO COSTA|9213|S|20051024|201202|0,00|0,000|1,00|A|0||0,00|0,00
01500|201101|0,00
01501|201101|0,00
01502|201101|0,00
01500|201102|0,00
01501|201102|0,00
01502|201102|0,00
01500|201103|0,00
01501|201103|0,00
01502|201103|0,00
01500|201104|0,00
01501|201104|0,00
01502|201104|0,00
01500|201105|0,00
01501|201105|0,00
01502|201105|0,00
01500|201106|0,00
01501|201106|0,00
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|0,00
01501|201108|0,00
01502|201108|0,00
01500|201109|0,00
01501|201109|0,00
01502|201109|0,00
01500|201110|0,00
01501|201110|0,00
01502|201110|0,00
01500|201111|0,00
01501|201111|0,00
01502|201111|0,00
01500|201112|0,00
01501|201112|0,00
01502|201112|0,00
01500|201201|0,00
01501|201201|0,00
01502|201201|0,00
02000|0,00|0,00|0,00|0,00|0,00|||0,00|0,00|0,00|0,00
03000|07670804000147|TO|9213|0,00|1,00|1800000,00|0||
99999|43
00000|10512105201201002|01071209100034523|10110513842122805030|20120331084858|Versao: 1.0.3.1|10512105000183|MEIO NORTE TURISMO E EVENTOS LTDA|9385|S|20081124|201201|83825,20|0,000|1,00|R|0||83825,20|0,00
01000|01071209100034949|8350,03|881,76|83,50|9315,29|20120312|20120413|9315,29
01500|201101|80258,42
01501|201101|80258,42
01502|201101|0,00
01500|201102|68969,08
01501|201102|68969,08
01502|201102|0,00
01500|201103|76007,26
01501|201103|76007,26
01502|201103|0,00
01500|201104|85184,60
01501|201104|85184,60
01502|201104|0,00
01500|201105|50254,58
01501|201105|50254,58
01502|201105|0,00
01500|201106|73653,65
01501|201106|73653,65
01502|201106|0,00
01500|201107|0,00
01501|201107|0,00
01502|201107|0,00
01500|201108|50178,33
01501|201108|50178,33
01502|201108|0,00
01500|201109|53729,07
01501|201109|53729,07
01502|201109|0,00
01500|201110|62659,71
01501|201110|62659,71
01502|201110|0,00
01500|201111|70922,28
01501|201111|70922,28
01502|201111|0,00
01500|201112|75112,28
01501|201112|75112,28
01502|201112|0,00
02000|746929,26|746929,26|83825,20|746929,26|746929,26|||746929,26|746929,26|0,00|0,00
03000|10512105000183|TO|9385|83825,20|1,00|1800000,00|0||
03100|01|20537,58
03110|||20537,58|0|0|0|0|0|0|0|0|7,600|1560,86|1,050|215,64|0,350|71,88|2,580|529,86|3,020|620,26|||0,350|71,88|||0,250|51,34|0,03|5
03100|10|52289,54
03110|||52289,54|0|0|0|0|0|0|0|0|11,400|5961,01|1,580|826,17|0,520|271,90|||4,520|2363,51|||0,530|277,13|3,870|2023,60|0,380|198,70|0,03|5
03100|11|10998,08
03110|||10998,08|0|0|0|0|0|0|0|0|7,530|828,16|1,580|173,76|0,520|57,19|||4,520|497,14|||0,530|58,28|||0,380|41,79|0,03|5
04000|1001|407,29|1012|43,00|1023|4,07||
04000|1002|400,97|1013|42,34|1025|4,00||
04000|1004|1215,57|1014|128,36|1026|12,15||
04000|1005|291,83|1015|30,81|1027|2,91||
04000|1006|3480,91|1017|367,61|1028|34,85||
04000|1008|0,00|1019|0,00|1030|0,00||
04000|1007|529,86|1018|55,95|1029|5,29|TO|
04000|1010|2023,60|1021|213,69|1031|20,23||9385
99999|55
00000|12330136201202001|01071209100152607|12225331910125636260|20120331104542|Versao: 1.0.3.1|12330136000149|ALVARO CARDOSO SILVA JUNIOR|9321|S|20100715|201202|14658,53|0,000|1,00|A|0||14658,53|0,00
01000|01071209100152720|699,95|30,03|7,00|736,98|20120320|20120402|736,98
01500|201101|11250,42
01501|201101|11250,42
01502|201101|0,00
01500|201102|24837,50
01501|201102|24837,50
01502|201102|0,00
01500|201103|33244,36
